product_category,product_url,review_date,handle,rating,helpfulness_rating,review
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,28-Mar-21,Megan,3,,Too small and trying to put it on is a struggle and keep ripping it when trying to put on. Not that thick and durable.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,22-Oct-20,Sandy H,1,,"I order gloves for the aides who take car of my Mother, so I have not seen these myself, but I was told by the aide that they ripped when she was putting them on."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,25-Aug-20,Zuleyma Bolivar,3,,"They rip easily, I was putting one on and it rips, good thing I only need them to do easy tasks.. nothing major like body fluids or hazardous stuff."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3-Mar-21,monical,5,,"This glove is very thin. I usually can clean an entire home using 4 gloves that I buy from the dollar tree that are plastic and same size.  I used about 8 gloves and they kept breaking. I wishes I had bought just one box to try them, however I bought two and I’m very disappointed."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,21-Apr-21,Sharon West,5,,"With the Covid 19 hazards of touching contaminated things, I wear these when filling my gas tank and going to stores."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,11-Dec-20,Vviti,4,,A little small. I usually use X-small in another brand and these are a medium and they are a little too small for me.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,7-Feb-21,Katie,1,,These suck! I ended up not using them because I couldn’t even get them on my hand without them ripping. I tried blowing them up to stretch them a little and they still ripped.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Apr-20,Amazon Customer,2,2,so the gloves are okay but the box was in horrible shape. it was smushed and opened. which then I had to wonder where have the gloves been.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Apr-20,Lynn Anderson,4,One,"Good gloves. Make sure you get the right size. I ordered medium. They fit my hands just fine, but they don’t have much stretch/give. If they’re too small for you, you won’t be able to make them work for you."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,19-Sep-20,Brittany,2,,Tear literally every time you take them off.  They also seem to leave a smell on my hands.  Not my favorite product.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Aug-20,URBeautiful,1,,"First, they’re VINYL GLOVES NOT LATEX. Second, the very first one ripped! Very poor quality. Unfortunately I’ll be returning these."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,21-Jul-20,Jessica M.,5,,My family turned out positive for Covid and these have helped me keep my kids healthy. I wear them to prepare their food and clean. They are thick and comfortable to wear would definitely recommend
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,22-Dec-20,Malinda Holiday,4,,I rip them when I pull them on. In their defense I have medium length fingernails. They could be longer past the wrist. Acetone destroys them.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,31-Mar-21,casey cotton,4,,"I use these gloves for everyday tasks. Laundry, dishes, cleaning, cleaning out my car or if you need to use your hands for something that is unsanitary or dirty. We use our hands so much might as well protect them and reduce over washing your hands for all these tasks. But obviously you still need to wash your hands during the day though. Over all great buy for a decent price."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,21-Dec-20,Amy B,3,,My first delivery was damaged and the second has gloves that break with little pull. I would not repurchase.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Jun-20,Alexios,1,2,Awful fit and tears easily.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,27-Mar-20,Nikki,2,,These run very small. I have small hands & the mediums fit daily well... they aren’t tight but they are not lose either. My husband put one on & it tore b/c they run small. If you wear a medium get a large.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9-Aug-20,Amazon Customer,4,,They do what I want them to do... Protect my hands on small jobs around the house. They do tear a little bit easily... But what are we supposed to expect from disposable gloves? I would buy these again.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,29-Jul-20,AS,1,,"Seriously - worst gloves I ever had. They run small, they rip when you put them on. I think I will just return this, because I can't even use this product."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,29-Dec-20,Corey W.,3,,Make sure you get the correct size because these are very thin and tear very easily. This has a loose fit
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,29-May-20,Jessica K,1,2,Arrived quickly but I tore the first one that I put on in two places.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,29-Mar-21,jobo,5,,These gloves are great for all my uses  They are comfortable and I use them and then just toss them away
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,25-Apr-21,Southernmaid,5,,Works great for the purpose I bought them.  I bought them to use when I grocery shop. Wish everyone did.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,15-Sep-20,KG,2,,These break very easily at the wrist! Worthless when it comes to caring for my boyfriend post surgery.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,31-Aug-20,KMW,5,,I use these gloves when I grocery shop and for situations when I am touching product that was handled by other hands or will be handled by others.  I am satisfied with the durability; no gloves have torn.  I have small hands and the medium fits well without being too snug or too large.  I ordered a second box.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,5-Jan-21,music lover,5,,Have been buying these since April 2020!  Great product. Gives me a sense of safety when out of house.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Apr-21,Veester,2,,These run s  my all and tears easily when you’re trying to put them on. I sit  ll d not recommend them!
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4-May-20,Susan D. Gore,2,2,This product need improvement especially during this pandemic.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,27-Oct-20,Dalia,5,,"The gloves fit perfectly well and protect your hands real well.  Also, I like how they extend to the wrist."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,9-Jun-20,Jefferson Ramon,5,One,Mustard have item in those times
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,27-Feb-21,BlackSkyBelta,1,,"These tore often, especially when you are trying to out them on, you will likely poke a hole through."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,18-Mar-21,Jami Lyn,5,,These gloves are  what  I had expected...I use for work  as well as at home sometimes . I am happy with this purchase .
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,8-Sep-20,Gary L. Anderson,5,,Use these gloves for household cleaning or when I want to protect my skin from infection.  Work well.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,22-Sep-20,Amazon Customer,5,,"Product is good as expected.  I prefer more rubbier gloves that stretch more, but overall, this is not a bad value and the material is good.  Would buy again."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,20-Oct-20,Katie L,1,,These gloves are junk dont waist your money. Every glove seems to have a hole and my hands get wet.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,17-Aug-20,izz,5,,I bought these gloves for my day care. Every 10th time I would put one on it would rip.. the thickness is good
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,22-Aug-20,Amazon Customer,2,,"The gloves are comfortable and fit as you expect. For the most part, there’s no issues, but they turn your hands orange. I’m not sure how or why since they’re not orange gloves, but I take them off, and my hands are orange."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,24-Apr-21,QueenRhondaofAll,5,,This was Great Value for your Money and it was Delivered really fast! I can't wait to use this for my Resin Art Projects! Thank you !
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3-Apr-20,E D J,5,,"I just opened them. They look sturdy. I will get back to this if there are any concerns. As of now, job Ann product well done. Working on front line as a home care provider for a toddler and an elderly individual. Take care and be safe.  Stay at home!!!!! Take care of yourself, so that w can take care of others."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,10-Jan-21,TheScribe64,5,,"A good deal for the price, not flimsy and a necessary item to have on hand during the Pandemic !"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,23-Jun-20,PG,5,One,This is my third order from medpride. They are very well made but getting a little pricey as the pandemic continues.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,27-Dec-20,Penny Butler,5,,"For protection against Covid, I use gloves everywhere outside of the home.  Clear gloves look better."
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4-Sep-20,SU,1,,"1 out of every 2 gloves rips just from the force of trying to put them on or light use. Very cheap, garbage gloves. And they are a bit tight for being sized Medium"
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,3-Aug-20,DirtPerfect,3,,I thought I was getting something very similar to nitrile gloves.  They are more like the cheap vinyl gloves.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4-Jun-20,mary jo porter,1,One,These were OK although I felt they were overpriced
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,4-Oct-20,William,4,,Hard to rate versus other gloves.  Medical staff using with on older patient and have not complained.
disposable_gloves,https://www.amazon.com/dp/B07KYV178H,2-Feb-21,Mikki Rausch,5,,"These gloves are durable and ample thickness keeps them from tearing. I am allergic to latex so these vinyl ones fill the need nicely. I use these primarily for protecting my hands from disinfectants, virus and bacteria contamination, and elderly cat incontinence cleanup."
